Wall time,Step,Value
1604988008.0730128,12313,177.05624389648438
1604988008.6568732,16429,179.5574951171875
1604988008.6568732,16434,185.4375
1604988009.821154,24665,182.91000366210938
1604988010.405027,28764,182.07000732421875
1604988012.749285,45212,185.4375
1604988013.3362002,49334,180.3937530517578
1604988015.6720567,65780,182.07000732421875
1604988015.6730566,65757,178.72250366210938
1604988016.8435338,73728,180.3937530517578
1604988043.9150522,81943,181.2312469482422
1604988045.1281538,90177,178.72250366210938
1604988045.1281538,90163,178.72250366210938
1604988045.1291537,90153,180.3937530517578
1604988049.5122316,118952,177.05624389648438
1604988050.8204267,127180,177.8887481689453
1604988051.4316297,131255,175.39500427246094
1604988054.432443,151560,177.8887481689453
1604988055.6425188,159778,176.22500610351562
1604988081.1251626,163889,180.3937530517578
1604988081.1261628,163858,178.72250366210938
1604988083.012275,176177,178.72250366210938
1604988083.6954286,180361,183.75125122070312
1604988084.3735807,184453,182.07000732421875
1604988084.3745818,184451,181.2312469482422
1604988086.4390461,196730,182.91000366210938
1604988087.1879764,200913,177.05624389648438
1604988089.4422274,213240,178.72250366210938
1604988090.1459298,217091,179.5574951171875
1604988090.1459298,217341,173.73875427246094
1604988090.9181032,221202,181.2312469482422
1604988091.5898435,225307,182.91000366210938
1604988092.911888,233531,180.3937530517578
1604988121.4251,262302,183.75125122070312
1604988122.0599828,266405,182.07000732421875
1604988122.0599828,266430,182.07000732421875
1604988122.7082038,270532,182.91000366210938
1604988123.3488603,274651,183.75125122070312
1604988123.9694228,278778,177.8887481689453
1604988126.4680417,295166,177.8887481689453
1604988126.4680417,294921,179.5574951171875
1604988127.6666048,303146,182.07000732421875
1604988127.6676054,303137,183.75125122070312
1604988130.204588,319569,179.5574951171875
1604988155.374034,323726,182.91000366210938
1604988158.3397243,344262,182.07000732421875
1604988160.7608082,360676,183.75125122070312
1604988160.7608082,360680,180.3937530517578
1604988161.3526673,364756,177.8887481689453
1604988161.9396186,368865,177.8887481689453
1604988163.7684712,380956,175.39500427246094
1604988163.7694714,380991,192.2324981689453
1604988164.9632175,389147,179.5574951171875
1604988165.5553448,393345,185.4375
1604988165.556345,393337,182.07000732421875
1604988191.7058234,401486,182.91000366210938
1604988192.3778346,405661,182.07000732421875
1604988193.0225282,409814,183.75125122070312
