,i,avg,std
0,0,180.89513749999995,2.8938343178590595
1,5000,181.03622499999997,2.613966603770041
2,10000,182.1619125,3.0033126161738135
3,15000,181.8655,2.443297752270498
4,20000,181.45883750000002,3.2876001280141787
5,25000,181.550325,3.165516997762778
6,30000,181.28098749999998,2.964148994099122
7,35000,181.87756249999998,3.186020702689927
8,40000,182.87298749999994,3.8988528597164054
9,45000,182.8181375,3.193831244049817
10,50000,182.46534999999997,3.2021974099827264
11,55000,184.46790000000001,4.445430335889878
12,60000,208.61054999999993,29.434156390429305
13,65000,246.06689999999995,57.2874214189075
14,70000,265.850825,63.35406131743352
15,75000,252.08358749999996,60.45848806481163
16,80000,265.0642375,58.71807832263391
17,85000,279.72653749999995,61.52457553512028
18,90000,317.48358749999994,71.73302932873196
19,95000,319.69612500000005,64.43802090150757
20,100000,317.4811375,68.91388858683872
21,105000,230.09672499999996,88.44157456245833
22,110000,319.91182499999996,85.49924252413366
23,115000,341.51096249999995,100.6373954259572
24,120000,312.3436875,109.10219524821886
25,125000,346.21670000000006,125.185930234232
26,130000,297.821975,123.31056350965285
27,135000,362.5943875000001,85.53558739522819
28,140000,418.811825,63.24248365404283
29,145000,398.0780999999999,99.61289078532332
30,150000,354.07289999999995,122.37377030036913
31,155000,419.70534999999995,71.67584353206978
32,160000,391.9662125,119.5534099358754
33,165000,411.18704999999994,99.51465442924724
34,170000,332.2082875,155.21061853581563
35,175000,416.1443625,87.72694523696366
36,180000,455.32882499999994,65.14381125148708
37,185000,453.72113750000005,70.7919367689779
38,190000,411.63786250000004,70.44512899530719
39,195000,389.7723000000001,66.48017797474485
40,200000,393.7479124999999,95.0816920087759
41,205000,371.13118749999995,101.41591632424726
42,210000,365.6294125000001,89.1349063869367
43,215000,396.44145000000003,79.97210815764926
44,220000,362.75296250000014,99.46062270278986
45,225000,356.78014999999994,81.45140720052817
46,230000,298.7261125,80.85265791702038
47,235000,261.00911249999996,78.7422295587585
48,240000,277.5561,68.95041495235908
49,245000,291.65813749999995,74.96486736517292
50,250000,246.87258749999992,64.85600093699287
51,255000,242.42833749999997,57.240573189242
52,260000,192.58522499999995,42.06887949630196
53,265000,194.6166375,35.57386305311413
54,270000,195.15361249999995,42.10610876920615
55,275000,224.7899,46.65077284785859
56,280000,200.83476249999995,33.9451458697038
57,285000,200.89397500000004,41.30640310017777
58,290000,198.23189999999994,39.83665513674247
59,295000,191.7021125,37.10906306866584
60,300000,192.54838749999996,40.36845583663337
61,305000,210.79693749999996,50.165297386607
62,310000,171.11017499999997,25.690374243101736
63,315000,184.39578749999998,40.872473039876965
64,320000,173.6962374999999,30.93286658459686
65,325000,166.92784999999995,27.997562813618263
66,330000,176.84612499999994,45.09726219084009
67,335000,170.31457499999996,34.55330977825243
68,340000,177.8510625,56.919920212351585
69,345000,151.74137499999998,35.99595023597273
70,350000,146.5568,25.661647182809602
71,355000,170.36604999999997,46.56952217576159
72,360000,194.684475,58.32552359392607
73,365000,206.56392499999995,60.32701492983369
74,370000,191.35728749999998,53.49132819586713
75,375000,223.82358749999995,58.69791183590325
76,380000,213.60945,53.538379598284465
77,385000,231.747925,44.455799651247716
78,390000,248.66794999999993,41.43326553685458
79,395000,254.6509,39.296563292036126
80,400000,257.2581375,37.9541384652645
81,405000,246.02323749999996,37.248367700433796
82,410000,265.6415875,33.88434582833524
83,415000,278.68019999999996,34.39511812321628
84,420000,276.16553749999997,36.57050921903084
85,425000,294.4207,31.67211820914021
86,430000,299.4017,40.765980440006594
87,435000,291.58189999999996,51.62253335859014
88,440000,285.5925125,58.9743883426566
89,445000,301.71071250000006,50.007457989801075
90,450000,302.39483749999994,57.83619319105443
91,455000,247.45287499999992,64.18790120553776
92,460000,246.97856249999998,71.82696582050832
93,465000,260.6403875,65.14119770849105
94,470000,243.92511249999995,69.57658933665634
95,475000,260.48428749999994,67.00885420185509
96,480000,252.68939999999998,64.46457834575708
97,485000,243.49632499999998,60.710465320244644
98,490000,245.50188749999998,60.951322991562044
99,495000,227.4985125,61.1451150802578
100,500000,230.81218749999996,58.75888116313117
101,505000,221.450825,59.052069512110464
102,510000,225.51001250000002,64.48401467260487
103,515000,206.58612499999995,53.7195955382845
104,520000,210.16422500000002,52.78327164535064
105,525000,210.27348749999993,58.13343779059493
106,530000,209.63232499999998,52.42482282457544
107,535000,190.51486249999994,53.245733770091576
108,540000,188.4512,48.41898066484362
109,545000,204.5552375,58.62102757588757
110,550000,221.0850875,51.52313978818614
111,555000,198.0603875,51.8728038549269
112,560000,176.78297499999996,42.44531127697587
113,565000,177.08623749999998,43.17428645961296
114,570000,194.19664999999998,51.37074389939766
115,575000,187.843725,46.25350310516357
116,580000,203.87419999999995,55.79355805543326
117,585000,207.048725,48.67426442304369
118,590000,214.15322500000002,48.835736005441
119,595000,204.57251249999993,46.99500150032416
120,600000,183.05851249999995,43.003213473927964
121,605000,200.01288749999995,44.67908839144405
122,610000,189.15143749999993,48.591709619020605
123,615000,182.87154999999996,43.14976615670994
124,620000,206.523375,53.891396805432926
