Wall time,Step,Value
1604175793.2710078,9472,10.445528984069824
1604175794.0921314,16128,10.650297164916992
1604175796.1059098,25472,11.38931655883789
1604175797.4504318,33408,11.864120483398438
1604175797.4784377,34048,11.903128623962402
1604175798.1350877,39040,12.089957237243652
1604175798.7974446,43520,12.390564918518066
1604175798.8084476,43776,12.396903038024902
1604175798.8524575,44800,12.315543174743652
1604175802.115208,64768,13.925055503845215
1604175803.3340845,72704,14.740589141845703
1604175804.4700193,78208,15.481618881225586
1604175804.5070279,79104,15.306724548339844
1604175832.0682826,85248,15.230379104614258
1604175832.614487,86912,15.629323959350586
1604175833.9718447,95488,15.990195274353027
1604175834.0158546,96512,15.884401321411133
1604175835.964636,107520,16.95724868774414
1604175836.5943692,111104,17.50020980834961
1604175839.891697,133888,19.630043029785156
1604175841.1442606,140544,21.100814819335938
1604175841.848699,145408,21.595664978027344
1604175843.229669,155136,21.51935577392578
1604175871.7387042,165504,22.873130798339844
1604175872.97371,172544,23.92807960510254
1604175872.9887135,172928,23.72852897644043
1604175873.0647304,174720,23.929100036621094
1604175873.0867357,175232,24.079822540283203
1604175874.3235717,181376,25.114049911499023
1604175874.3605795,182272,25.21133041381836
1604175875.0689738,187904,25.62549591064453
1604175877.6093392,202752,27.87615966796875
1604175880.1919074,220544,30.329345703125
1604175881.3146675,226048,30.306640625
1604175881.3306706,226432,30.46260643005371
1604175883.2637293,240128,31.75084114074707
1604175909.584128,244352,31.800949096679688
1604175910.2270486,249472,32.44676208496094
1604175912.639352,264704,33.97330093383789
1604175913.8319843,272384,33.8970947265625
1604175915.7215343,285568,36.66544723510742
1604175916.923794,293632,36.08457946777344
1604175918.0717835,299392,36.261695861816406
1604175919.398656,309888,35.9393424987793
1604175920.5546641,315904,38.052940368652344
1604175921.2888176,322176,37.87499237060547
1604175921.293819,322304,37.77067565917969
1604175948.474411,323840,37.473506927490234
1604175949.1290078,328192,38.14788818359375
1604175951.8379123,347776,41.348976135253906
1604175953.0683866,354816,41.960853576660156
1604175957.49097,383872,42.12702178955078
1604175958.8105018,392960,42.89672088623047
1604175987.615427,408704,44.685848236083984
1604175988.8933744,417536,45.60605239868164
1604175989.445636,419584,45.664085388183594
1604175989.4516382,419712,47.40153121948242
1604175990.686181,427136,46.32624053955078
1604175997.0520973,467200,47.40497589111328
1604175997.062099,467456,48.51838684082031
1604175997.7876368,473856,48.33781433105469
1604175999.0669663,482944,50.20465087890625
1604176026.704878,492288,50.02770233154297
1604176026.7408867,493184,50.31349563598633
1604176028.6852548,506880,49.830684661865234
1604176029.2887588,510464,49.90156555175781
1604176031.099244,520704,50.12358093261719
1604176032.3512802,528640,50.97869873046875
1604176034.266703,541184,51.6547737121582
1604176034.908855,545792,51.37358093261719
1604176036.2939148,556672,54.08766174316406
1604176063.7319324,567296,54.05016326904297
1604176065.6225703,579072,52.728271484375
1604176065.7086492,581248,53.2085075378418
1604176068.8783793,601600,54.101348876953125
1604176069.3955033,602624,54.916961669921875
1604176071.3778067,616960,57.2132568359375
1604176071.9209268,618752,56.29802703857422
1604176075.1496775,640384,56.07611083984375
1604176104.0168338,657664,56.062828063964844
1604176104.6386874,661248,56.63801574707031
1604176108.9630384,688256,59.99882888793945
1604176109.037055,690048,59.29199981689453
1604176112.8820684,714368,58.680870056152344
1604176141.7643101,731008,58.736358642578125
1604176142.4734578,736640,58.729671478271484
1604176144.373525,747520,62.458457946777344
1604176145.6336043,754688,61.726478576660156
1604176145.6706123,755584,60.860992431640625
1604176146.3300104,760192,59.548946380615234
1604176148.1636758,770816,59.66969299316406
1604176152.060693,797696,58.23883819580078
1604176152.6175132,800128,62.247615814208984
1604176180.0628903,809088,62.62208938598633
1604176181.9217327,820224,61.603973388671875
1604176185.8772888,845568,59.815433502197266
1604176186.5781276,849280,60.30377960205078
1604176188.6981144,861568,63.33753967285156
1604176188.7671304,863104,63.63316345214844
1604176220.0046875,881408,60.61186218261719
1604176222.0390341,895744,62.14286422729492
1604176225.615202,914688,64.58097839355469
1604176226.3483675,919936,66.28267669677734
1604176230.9457033,948992,62.58205032348633
1604176232.8938575,958976,67.20034790039062
1604176232.9098604,959360,66.57731628417969
1604176232.9898784,961280,68.03863525390625
1604176264.4323177,965504,66.11700439453125
1604176270.4317932,1000960,66.53414916992188
1604176270.4858053,1002240,69.15799713134766
1604176271.1531525,1006720,67.91221618652344
1604176274.3979323,1026944,63.42090606689453
1604176276.2212636,1036544,66.71461486816406
1604176311.583974,1051136,64.38240051269531
1604176312.267342,1056384,66.49305725097656
1604176315.3545437,1074560,67.67078399658203
1604176315.3825512,1075200,68.08058166503906
1604176315.432562,1076352,68.40428924560547
1604176317.943792,1091840,63.3912353515625
1604176317.9958043,1093120,64.80784606933594
1604176319.8887994,1105024,67.29527282714844
1604176360.723597,1140480,66.34455108642578
1604176362.0146887,1146880,74.2012939453125
1604176362.0537086,1147776,74.04398345947266
1604176363.3377097,1155200,66.60173034667969
1604176368.4001656,1189376,69.7392349243164
1604176406.5527785,1216000,69.37254333496094
