Wall time,Step,Value
1604197112.5788295,12315,180.3937530517578
1604197113.275581,16429,182.07000732421875
1604197113.275581,16426,177.05624389648438
1604197114.6790154,24647,179.5574951171875
1604197115.3779771,28763,181.2312469482422
1604197118.1079009,45204,180.3937530517578
1604197118.7817042,49309,174.56625366210938
1604197121.5025826,65772,180.3937530517578
1604197121.5035827,65788,184.59375
1604197122.8607767,73739,183.75125122070312
1604197152.332728,81927,177.05624389648438
1604197153.5983336,90175,183.75125122070312
1604197153.5983336,90158,182.07000732421875
1604197153.599334,90155,182.07000732421875
1604197158.085888,118942,181.2312469482422
1604197159.354252,127144,182.91000366210938
1604197159.9937696,131299,179.5574951171875
1604197163.319844,151586,177.8887481689453
1604197164.6858857,159807,182.07000732421875
1604197193.0004754,163917,179.5574951171875
1604197193.0014765,163913,181.2312469482422
1604197195.0287473,176234,179.5574951171875
1604197195.7590272,180385,192.2324981689453
1604197196.4995306,184458,182.91000366210938
1604197196.501532,184459,176.22500610351562
1604197198.6954992,196797,177.05624389648438
1604197199.3851228,200927,178.72250366210938
1604197201.455789,213004,182.91000366210938
1604197202.140876,217297,180.3937530517578
1604197202.140876,217090,182.07000732421875
1604197203.571123,225300,179.5574951171875
1604197203.572124,225337,180.3937530517578
1604197204.9917488,233550,181.2312469482422
1604197236.318399,262317,179.5574951171875
1604197236.975861,266432,184.59375
1604197236.975861,266357,179.5574951171875
1604197237.706679,270562,181.2312469482422
1604197238.3539462,274666,179.5574951171875
1604197238.999442,278693,182.07000732421875
1604197241.6879847,294962,182.07000732421875
1604197241.6889846,294994,184.59375
1604197243.000615,303125,182.07000732421875
1604197243.001615,303204,183.75125122070312
1604197245.5688407,319673,183.75125122070312
1604197272.8987029,323631,182.07000732421875
1604197276.9565406,348400,182.91000366210938
1604197279.5421915,364615,181.2312469482422
1604197279.5421915,364604,182.07000732421875
1604197280.159513,368651,182.91000366210938
1604197280.1605136,368679,182.07000732421875
1604197282.0767314,381015,180.3937530517578
1604197282.7132032,385186,181.2312469482422
1604197283.3421996,389299,187.97625732421875
1604197283.9835439,393401,182.07000732421875
1604197283.9845438,393270,183.75125122070312
1604197313.281864,401605,184.59375
1604197313.951014,405724,180.3937530517578
1604197314.6161637,409849,177.8887481689453
1604197316.0665512,417949,182.91000366210938
1604197317.396566,426000,189.6750030517578
1604197318.071719,430180,182.91000366210938
1604197318.7478714,434294,182.91000366210938
1604197319.4770346,438364,177.05624389648438
1604197320.1621902,442468,181.2312469482422
1604197321.5699954,450674,188.8249969482422
1604197323.6782846,463021,184.59375
1604197324.3274302,467128,177.05624389648438
1604197324.9910266,471279,182.07000732421875
1604197325.6349835,475337,182.91000366210938
1604197325.6349835,475268,177.05624389648438
1604197325.635984,475148,180.3937530517578
1604197355.612051,491581,182.07000732421875
1604197357.5960524,503855,178.72250366210938
1604197358.2755587,508011,181.2312469482422
1604197358.2765586,507990,185.4375
1604197358.9939637,512076,183.75125122070312
1604197358.9939637,512099,178.72250366210938
1604197359.714126,516244,180.3937530517578
1604197361.1160128,524427,186.28250122070312
1604197361.7602358,528575,185.4375
1604197362.39528,532667,181.2312469482422
1604197365.0704505,549079,184.59375
1604197395.027667,561170,184.59375
1604197396.3289359,569393,182.07000732421875
1604197396.9716787,573573,183.75125122070312
1604197397.6205246,577685,182.91000366210938
1604197401.3160064,598220,185.4375
1604197402.00298,602359,182.91000366210938
1604197402.6972532,606442,178.72250366210938
1604197403.425219,610550,179.5574951171875
1604197404.138512,614597,183.75125122070312
1604197404.138512,614425,190.5262451171875
1604197404.8213327,618703,182.91000366210938
1604197405.5054626,622664,187.12875366210938
1604197407.489267,634998,177.05624389648438
1604197407.491268,634998,182.07000732421875
1604197436.1332085,647337,177.8887481689453
1604197437.396423,655559,182.07000732421875
1604197437.396423,655555,180.3937530517578
1604197437.396423,655533,186.28250122070312
1604197439.3330905,667900,181.2312469482422
1604197439.9597542,671905,184.59375
1604197439.9597542,671946,187.12875366210938
1604197440.5881224,676038,181.2312469482422
1604197441.2452705,679985,182.91000366210938
1604197441.8849752,684094,189.6750030517578
1604197441.886976,684248,187.12875366210938
1604197441.886976,684284,185.4375
1604197442.5193083,688164,184.59375
1604197443.9255936,696385,180.3937530517578
1604197444.613965,700496,180.3937530517578
1604197444.6149647,700526,187.12875366210938
1604197480.218171,737320,180.3937530517578
1604197482.92779,753770,184.59375
1604197483.618506,757885,183.75125122070312
1604197485.005818,766060,180.3937530517578
1604197489.8176155,794830,182.91000366210938
1604197520.3717642,815343,181.2312469482422
1604197522.333784,827539,184.59375
1604197523.0127819,831578,182.07000732421875
