Wall time,Step,Value
1604197111.7842379,9472,10.372268676757812
1604197112.5718277,16128,10.634283065795898
1604197114.5461462,25472,11.37169075012207
1604197115.9135408,33408,12.035436630249023
1604197115.9445474,34048,11.797011375427246
1604197116.6609526,39040,12.02239990234375
1604197117.356961,43520,12.305791854858398
1604197117.3669646,43776,12.458795547485352
1604197117.4119737,44800,12.663812637329102
1604197120.800403,64768,13.841803550720215
1604197122.137941,72704,14.568916320800781
1604197123.3845599,78208,15.171717643737793
1604197123.424569,79104,15.075901985168457
1604197152.3047204,85248,15.036264419555664
1604197152.8408663,86912,15.06711196899414
1604197154.1239567,95488,15.708507537841797
1604197154.1679518,96512,15.432777404785156
1604197156.0314035,107520,16.768091201782227
1604197156.6392634,111104,17.22171401977539
1604197159.9417572,133888,19.461795806884766
1604197161.2429132,140544,20.92626190185547
1604197161.918066,145408,21.452091217041016
1604197163.3018403,155136,22.35054588317871
1604197192.9004526,165504,22.922378540039062
1604197194.1857054,172544,23.651763916015625
1604197194.2027087,172928,23.808780670166016
1604197194.2857282,174720,23.6976375579834
1604197194.308734,175232,23.44636344909668
1604197195.6219907,181376,24.7674560546875
1604197195.662005,182272,24.9307861328125
1604197196.4805267,187904,25.279052734375
1604197199.2971025,202752,27.559083938598633
1604197202.115871,220544,30.48957633972168
1604197203.412087,226048,30.12677001953125
1604197203.430091,226432,30.913612365722656
1604197205.624891,240128,32.16746520996094
1604197232.979729,244352,32.22533416748047
1604197233.683555,249472,32.49673843383789
1604197236.260386,264704,33.52909851074219
1604197237.62566,272384,34.21775817871094
1604197239.5949636,285568,36.324947357177734
1604197240.9437096,293632,36.5654182434082
1604197242.2249296,299392,36.464622497558594
1604197243.5878623,309888,35.6229248046875
1604197244.7907014,315904,37.025367736816406
1604197245.5138283,322176,38.325164794921875
1604197245.5188298,322304,38.194454193115234
1604197272.7426674,323840,38.700504302978516
1604197273.3797615,328192,38.165870666503906
1604197276.2391071,347776,41.282989501953125
1604197277.5218785,354816,41.61681365966797
1604197282.0287192,383872,41.89362716674805
1604197283.3351972,392960,42.4847297668457
1604197313.9180074,408704,44.76232147216797
1604197315.3340847,417536,45.72711944580078
1604197315.96953,419584,46.317359924316406
1604197315.9755316,419712,46.747840881347656
1604197317.2730258,427136,47.032249450683594
1604197324.1703954,467200,46.96382522583008
1604197324.1803977,467456,47.758453369140625
1604197324.9420142,473856,49.33552551269531
1604197326.3284037,482944,50.150596618652344
1604197355.478021,492288,51.09701156616211
1604197355.5160291,493184,50.5675048828125
1604197357.556043,506880,50.85826110839844
1604197358.209544,510464,50.517967224121094
1604197360.2952569,520704,51.77583312988281
1604197361.6021998,528640,52.69071960449219
1604197363.5912123,541184,50.899871826171875
1604197364.2802691,545792,53.11664581298828
1604197365.6968813,556672,53.66901779174805
1604197395.582964,567296,53.605934143066406
1604197397.5068564,579072,54.063785552978516
1604197397.6045213,581248,53.72970962524414
1604197401.2970023,601600,53.674530029296875
1604197401.8469446,602624,55.03942108154297
1604197404.07654,616960,55.21821975708008
1604197404.642495,618752,56.03414535522461
1604197408.0391076,640384,56.04383850097656
1604197437.3264077,657664,54.36253356933594
1604197437.9437807,661248,56.23675537109375
1604197442.3550806,688256,59.133750915527344
1604197442.429289,690048,60.65127944946289
1604197446.719439,714368,56.81663513183594
1604197478.7732754,731008,58.65327453613281
1604197479.5185552,736640,57.661067962646484
1604197481.5004728,747520,59.39864730834961
1604197482.7947593,754688,61.53636169433594
1604197482.833768,755584,60.33466339111328
1604197483.5444887,760192,60.2606086730957
1604197485.559822,770816,59.31651306152344
1604197489.778607,797696,60.15742874145508
1604197490.4127374,800128,60.676055908203125
1604197518.9537184,809088,61.23964309692383
1604197520.8917089,820224,63.35126495361328
1604197524.8927832,845568,60.31869888305664
1604197525.5343368,849280,60.42052459716797
1604197527.5947192,861568,62.024208068847656
1604197527.6637354,863104,62.46881866455078
1604197559.0173116,881408,62.26952362060547
1604197561.2003086,895744,60.07038879394531
1604197564.8059323,914688,63.313987731933594
1604197565.6331184,919936,66.51756286621094
1604197570.6680963,948992,68.03003692626953
1604197572.7041252,958976,62.027427673339844
1604197572.7231297,959360,63.440406799316406
1604197572.8251524,961280,61.280120849609375
1604197606.1835175,965504,64.97088623046875
1604197612.193275,1000960,67.70881652832031
1604197612.2492874,1002240,67.399169921875
1604197612.9414434,1006720,64.59066772460938
1604197616.241948,1026944,69.50019073486328
1604197618.1486738,1036544,72.43692779541016
1604197654.289031,1051136,72.35520935058594
1604197655.0191956,1056384,70.0450439453125
1604197658.2350066,1074560,70.47845458984375
1604197658.2630122,1075200,70.999755859375
1604197658.3120234,1076352,71.03421020507812
1604197660.9880795,1091840,68.96376037597656
1604197661.0440924,1093120,68.66070556640625
1604197663.2185829,1105024,71.59075164794922
1604197703.1343606,1140480,73.70164489746094
1604197704.3272688,1146880,72.63683319091797
1604197704.3632772,1147776,75.21784210205078
1604197705.5855908,1155200,72.04461669921875
1604197710.690028,1189376,71.72525787353516
1604197748.8584945,1216000,69.25115966796875
1604197750.8016381,1227008,69.17732238769531
1604197750.875655,1228672,68.32675170898438
1604197753.4083328,1243136,70.53778076171875
1604197753.970692,1245440,74.01537322998047
1604197756.5801227,1264000,71.63770294189453
1604197757.9010866,1272192,73.56654357910156
1604197801.313655,1319424,75.56907653808594
1604197801.3496625,1320320,76.73703002929688
1604197803.5239365,1335168,74.87593078613281
1604197805.4293659,1345408,72.15203857421875
1604197806.1405258,1350912,84.13172149658203
1604197807.9904244,1361792,82.00211334228516
1604197846.3439538,1367808,70.09358215332031
1604197848.7339542,1380992,76.81147766113281
1604197848.7399552,1381120,77.21234893798828
1604197848.8559809,1383936,76.54955291748047
1604197850.673906,1392896,77.79053497314453
1604197851.4458318,1399552,78.58677673339844
1604197851.4628358,1399936,79.8275375366211
1604197852.131843,1404800,80.49003601074219
1604197852.7187648,1407744,77.23472595214844
1604197852.7591603,1408768,76.14506530761719
1604197853.9219606,1414656,79.49491882324219
1604197855.3130932,1425152,81.07801818847656
1604197855.8922944,1427584,73.37718200683594
1604197904.0229306,1465728,77.63475799560547
1604197905.2414894,1472512,80.79489135742188
1604197905.8179193,1475072,78.03921508789062
1604197906.4525373,1479040,75.3719711303711
1604197906.5015495,1480192,76.27689361572266
1604197907.1689568,1484544,78.43437194824219
1604197909.8601816,1499776,76.3731460571289
1604197911.302855,1509248,82.76557159423828
1604197956.0383894,1536128,79.84011840820312
1604197956.065396,1536768,76.63314056396484
1604197959.4449909,1557760,85.53680419921875
1604197960.06113,1561088,73.66192626953125
1604197962.6329975,1577216,82.05476379394531
1604198011.4791918,1625984,81.74073791503906
1604198015.8800254,1652352,84.8419189453125
1604198017.1623137,1660288,83.3031005859375
1604198019.0216603,1672448,79.36767578125
1604198019.6418006,1675904,79.08711242675781
1604198019.7510052,1678592,77.97979736328125
1604198020.2803333,1680128,77.54078674316406
1604198020.3618157,1682048,78.27517700195312
1604198072.0411181,1719552,84.74185180664062
1604198074.4589794,1732608,76.40310668945312
1604198075.1391022,1737984,82.9798583984375
1604198075.8792696,1744512,76.05734252929688
1604198076.475906,1747456,76.57423400878906
