Wall time,Step,Value
1604181729.7698357,9472,10.908514976501465
1604181730.5118985,16128,10.959091186523438
1604181732.3047645,25472,11.64322280883789
1604181733.616582,33408,11.92911148071289
1604181733.6431386,34048,12.16893482208252
1604181734.3208313,39040,12.116279602050781
1604181734.9620275,43520,12.565382957458496
1604181734.9713676,43776,12.670211791992188
1604181735.0125847,44800,12.689859390258789
1604181738.125728,64768,13.84449577331543
1604181739.367118,72704,14.697486877441406
1604181740.5269985,78208,15.62807846069336
1604181740.5666716,79104,15.512954711914062
1604181766.6430376,85248,15.530791282653809
1604181767.155602,86912,15.723929405212402
1604181768.4100287,95488,16.509597778320312
1604181768.449491,96512,16.389175415039062
1604181770.2468262,107520,17.252635955810547
1604181770.8396988,111104,17.48458480834961
1604181774.2120059,133888,19.974855422973633
1604181775.4618783,140544,21.442935943603516
1604181776.1307192,145408,21.942644119262695
1604181777.468567,155136,23.247207641601562
1604181805.6994798,165504,24.4046630859375
1604181806.9217262,172544,24.95635223388672
1604181806.9388468,172928,25.187103271484375
1604181807.0116518,174720,25.111894607543945
1604181807.0315328,175232,25.120948791503906
1604181808.2430477,181376,25.589080810546875
1604181808.2790077,182272,25.711212158203125
1604181808.9766464,187904,25.839086532592773
1604181811.449661,202752,28.283212661743164
1604181814.1576316,220544,30.282146453857422
1604181815.347062,226048,31.162967681884766
1604181815.3636816,226432,31.643714904785156
1604181817.3647351,240128,32.39482879638672
1604181844.3391054,244352,31.853853225708008
1604181845.0266073,249472,32.60456848144531
1604181847.5779781,264704,33.68895721435547
1604181848.8585296,272384,34.401546478271484
1604181850.8223839,285568,35.45029830932617
1604181852.104817,293632,35.98114013671875
1604181853.3068368,299392,37.579307556152344
1604181854.6815698,309888,37.5053596496582
1604181855.891076,315904,37.964576721191406
1604181856.6166053,322176,38.27954864501953
1604181856.622606,322304,38.2937126159668
1604181883.5818126,323840,38.209861755371094
1604181884.2316742,328192,38.12036895751953
1604181886.8996608,347776,38.68736267089844
1604181888.1136625,354816,40.308990478515625
1604181892.5293388,383872,43.36697006225586
1604181893.7973235,392960,43.93364715576172
1604181922.203241,408704,43.07008361816406
1604181923.513424,417536,43.16314697265625
1604181924.0943663,419584,43.48556137084961
1604181924.1003664,419712,43.769622802734375
1604181925.3714263,427136,45.430519104003906
1604181931.795515,467200,48.75294494628906
1604181931.8063986,467456,48.62794876098633
1604181932.5744636,473856,47.5743522644043
1604181933.9532013,482944,47.99842071533203
1604181962.040336,492288,47.12214660644531
