,i,avg,std
50,250000,257.7894125,57.89784138988232
51,255000,274.23568750000004,68.83539688665252
52,260000,259.9941125,46.44701062208385
53,265000,291.22797499999996,67.17609834089522
54,270000,342.62331249999994,97.45524497611952
55,275000,290.74956249999997,73.59291699770074
56,280000,270.8475,61.14454620380097
57,285000,249.52317499999998,58.63057519210328
58,290000,320.77955,102.75064656358617
59,295000,325.66985,107.73517098803552
60,300000,334.791575,96.68254298954712
61,305000,322.0775125,111.11549210400624
62,310000,342.214225,109.2897776182058
63,315000,366.85696249999995,101.92348557653662
64,320000,385.827075,64.51477086809751
65,325000,370.12027500000005,89.0902719378251
66,330000,388.73567499999996,73.30781550366493
67,335000,414.9885750000001,54.61129813681528
68,340000,429.562075,89.24969795505963
69,345000,446.132675,55.211367231706696
70,350000,419.9177,82.35138612405834
71,355000,456.0087625,71.75330537584465
72,360000,439.68134999999995,72.48835261239387
73,365000,434.19755000000004,87.25577935048199
74,370000,430.6267875,91.19007505107378
75,375000,463.50299999999993,75.02013677173616
76,380000,461.639775,86.78563332724993
77,385000,476.0795375000001,69.14956335402066
78,390000,473.8869125000001,77.31767906267761
79,395000,488.18432499999994,69.46752262195531
80,400000,465.01806250000004,83.82332138014584
81,405000,425.09012499999994,91.34010400173011
82,410000,414.42716250000007,76.73563445135329
83,415000,475.2602374999999,80.90961688102482
84,420000,445.35168749999997,79.96252331158307
85,425000,389.9401500000001,81.29277237808414
86,430000,428.4889875,72.05019096277066
87,435000,460.0340124999999,89.78239675952194
88,440000,458.83340000000004,79.47124309519921
89,445000,469.3729249999999,78.04193000925446
90,450000,465.3340875000001,73.09989737549544
91,455000,474.500925,95.69769064736161
92,460000,434.34843750000005,90.00219216138831
93,465000,446.714225,101.49377709045453
94,470000,451.1880375,64.18489214986046
95,475000,467.715725,101.30869634195093
96,480000,456.21643750000004,59.92840688828602
97,485000,435.80776249999997,45.61242145043078
98,490000,465.0424375,55.338889340299986
99,495000,473.3318625,60.590887023775835
100,500000,456.07667499999997,81.64280042129785
101,505000,454.862675,82.16480130411303
102,510000,499.0834375,89.30281712423307
103,515000,483.84011250000003,93.50562035599366
104,520000,474.53385000000003,75.52788995684806
105,525000,408.98654999999997,89.66648991124693
106,530000,457.47288750000007,86.85024003559498
107,535000,477.05525,88.6890631532434
108,540000,468.80860000000007,69.55001531525711
109,545000,456.97200000000004,74.90571888109575
110,550000,479.697625,97.48589170626497
111,555000,488.0654750000001,88.01747465077246
112,560000,437.74196250000006,120.50630809321962
113,565000,465.30637500000006,96.08239707984688
114,570000,450.5822625,109.45601409594502
115,575000,468.2889874999999,96.50471218250415
116,580000,464.1000625,77.33237629996388
117,585000,465.7842,66.23948450025858
118,590000,458.03455,91.80134937197954
119,595000,465.09433750000005,67.18902435909244
120,600000,467.9876125,114.82607958834075
121,605000,482.51963750000004,95.51259105500418
122,610000,453.2355749999999,143.13898746513604
123,615000,473.883025,83.88428370439466
124,620000,439.5377500000001,72.9672421311012
125,625000,456.26233750000006,83.08329853012256
126,630000,447.0615124999999,83.13924922424856
127,635000,424.65138750000006,69.24415216777672
128,640000,403.88077499999997,50.39316743703331
129,645000,410.28818750000005,54.55072358748294
130,650000,441.00541250000003,59.45593512663783
131,655000,434.28325000000007,57.33309888902526
132,660000,477.420625,70.67963782481398
133,665000,490.4981875,68.4149344419712
134,670000,512.454225,55.647254707605505
135,675000,527.5849499999999,75.37227215315157
136,680000,504.56983750000006,102.14819448548988
137,685000,472.69982500000015,108.58463467700263
138,690000,491.0279999999999,101.67097068638861
139,695000,466.59034999999994,117.24232926268564
140,700000,523.7921125,94.10966843175157
141,705000,523.0979,79.65579067519195
142,710000,491.48167499999994,60.86181792958844
143,715000,514.3409375,79.13460168882646
144,720000,536.212125,89.8374521045684
145,725000,512.9085625,77.03814216679758
146,730000,508.28326250000015,73.82799407129025
147,735000,423.61288749999994,42.83812718817746
148,740000,472.1959000000001,45.41126461472692
149,745000,520.72545,54.52515320889753
150,750000,531.7315,39.0348867312946
151,755000,532.906175,59.29513245379526
152,760000,533.8911750000001,63.06937617016973
153,765000,524.9837375,52.83603924272917
154,770000,512.7619500000001,54.35819878227891
155,775000,505.1428875000001,71.99421286935475
156,780000,524.5646125,62.191779123303085
157,785000,521.7711125,69.11442470052266
158,790000,509.251175,82.3753785074422
159,795000,515.398575,76.12004895250575
160,800000,523.3607625,81.93325325834876
161,805000,525.5038125,84.47285007259264
162,810000,536.2830749999999,67.08844056016187
163,815000,512.4223875,82.98683014040822
164,820000,543.151975,78.85570574615622
165,825000,516.4622375,70.25447198161457
166,830000,502.6791750000001,57.601571295901934
167,835000,555.1884625,59.50586089381631
168,840000,554.5437999999999,62.30523351887262
169,845000,531.6807000000001,99.8205220236425
170,850000,556.7180625,84.47208109531938
171,855000,552.4019125,71.0694533393336
172,860000,535.9411875000001,66.94586427722192
173,865000,529.2392499999999,66.01855787437725
174,870000,542.5287125,58.59863747414881
175,875000,512.8692875,56.0441963198061
176,880000,550.9458749999999,62.03064726520773
177,885000,540.926075,68.70066207468908
178,890000,524.1087875,68.00852057450571
179,895000,529.1089499999999,77.43649913713976
180,900000,519.0611875,80.72403029987704
181,905000,526.3798750000001,107.62913034459757
182,910000,549.0426875,72.20028572103588
183,915000,560.6596125,74.30212456663313
184,920000,568.4920125,97.09229818819547
185,925000,551.1694875000001,65.59728350299055
186,930000,562.0851125,74.6216301659778
187,935000,554.597075,67.1854194357442
188,940000,447.05555,120.3488565697032
189,945000,526.702975,68.74578918849774
190,950000,516.8708625,63.76353628022223
191,955000,506.3949999999999,62.097793724898125
192,960000,502.3312250000001,70.09597471881408
193,965000,485.223625,68.7272111722542
194,970000,533.7037124999999,77.83515014528601
195,975000,523.4277,73.72068042167678
196,980000,536.0394624999999,80.54408387128267
197,985000,532.2512624999999,72.2038038901204
198,990000,508.950225,81.67794441172214
199,995000,521.1163,90.01697770506264
200,1000000,474.2636875,76.06716442813361
201,1005000,465.12320000000005,56.16191933605901
202,1010000,435.7607750000001,53.12581875156724
203,1015000,512.009975,72.2282437171784
204,1020000,491.8239125,74.75492369458327
205,1025000,490.7960875,100.01522677176692
206,1030000,492.097875,108.03134712152125
207,1035000,516.5636874999999,90.66700921045077
208,1040000,462.11033749999996,60.34761105251365
209,1045000,496.40035000000006,72.5224548034693
210,1050000,481.29326249999997,65.21439504216434
211,1055000,428.8289000000001,71.40369199931996
212,1060000,498.9423499999999,113.7701545279835
213,1065000,517.9449374999999,69.63380870408221
214,1070000,516.8911875000001,70.50308821302947
215,1075000,547.5115999999999,66.21793286283933
216,1080000,500.0751375,65.5699253118605
217,1085000,565.4998,74.71163116646396
218,1090000,562.7793624999999,83.95408887795737
219,1095000,532.793975,82.2379928681423
220,1100000,523.1819875,80.58784511328595
221,1105000,489.9029749999999,62.995131796477914
222,1110000,439.624175,62.24378723872265
223,1115000,506.2504875,67.92002805940577
224,1120000,475.46490000000006,65.82827868654738
225,1125000,498.07590000000005,75.43436207311292
226,1130000,491.47352499999994,74.24934005838452
227,1135000,474.915025,58.436143387991244
228,1140000,526.3168875,53.34151666692621
229,1145000,513.0570624999999,47.1765765314787
230,1150000,523.9425625,62.14837792140449
231,1155000,524.215575,72.14163845138688
232,1160000,536.7622500000001,74.75919396636107
233,1165000,538.27095,66.59291757389632
234,1170000,546.5974874999999,68.8073849768992
235,1175000,541.6923625,84.46128879179928
236,1180000,545.156525,63.987624666458935
237,1185000,557.7763874999999,63.85552529364994
238,1190000,553.3251750000001,54.53795058403711
239,1195000,558.0193,61.94946528151996
240,1200000,585.6816624999999,58.17616076223119
241,1205000,524.8481875,56.71806630562449
242,1210000,587.0980624999999,59.16478119634787
243,1215000,536.7465625,64.9472496442726
244,1220000,565.2637875,69.79283704436807
245,1225000,573.0542625,68.50537042636122
246,1230000,608.2055125,63.291151952725336
247,1235000,562.6972750000001,63.86132658796224
248,1240000,548.134675,70.57854130940312
249,1245000,564.4683,75.92423131844997
