,i,avg,std
0,0,180.64454999999998,3.0098583309684344
1,5000,181.37958749999999,2.5667260764870887
2,10000,180.91147499999997,2.8068102858271486
3,15000,181.13224999999994,3.323802481721813
4,20000,182.2417125,4.869418621146559
5,25000,181.886175,3.2242532993121173
6,30000,183.100625,4.007223253466802
7,35000,184.73903749999997,5.58269896324518
8,40000,185.98826250000002,5.564021131606953
9,45000,189.10116249999996,6.689257103873243
10,50000,204.92557499999998,21.553267778213474
11,55000,259.6044,65.24383797495746
12,60000,256.7381125,74.38667293996937
13,65000,289.159875,70.1975998838502
14,70000,294.2181875,71.31978099473329
15,75000,315.4291,84.31953385561083
16,80000,314.1744375,95.18723666614511
17,85000,321.78117499999996,80.91051156501932
18,90000,322.30538749999994,47.41470749234059
19,95000,324.33419999999995,60.150046750168876
20,100000,338.5136625,37.26270809664092
21,105000,375.9233125,56.62987844282573
22,110000,385.41032500000006,68.45541363513097
23,115000,371.45924999999994,84.88420001555797
24,120000,334.4648875,95.30965831650651
25,125000,219.21237499999995,95.58403738947146
26,130000,221.46261250000003,72.94538623948722
27,135000,262.6653,82.51681793866327
28,140000,293.7844125,81.24798692822624
29,145000,296.39908749999995,68.94528897177616
30,150000,283.7956125,68.14013136165956
31,155000,308.29793749999993,63.80816130190926
32,160000,300.44751249999996,67.61310434410417
33,165000,313.5005,77.65536759076124
34,170000,337.926975,75.98435565426034
35,175000,334.6969,79.80165777755653
36,180000,319.90342499999997,109.42179266227375
37,185000,303.19338750000003,63.72295022063652
38,190000,309.053875,50.39073497259319
39,195000,317.0551875,70.4036860033299
40,200000,278.85483750000003,83.78506118236693
41,205000,236.58639999999997,58.74850689040958
42,210000,282.2205624999999,72.07724213005254
43,215000,272.972475,45.61060787764318
44,220000,294.64279999999997,50.46471307697341
45,225000,313.45341249999996,59.753354678799994
46,230000,284.1789375,67.48390011615155
47,235000,293.76546249999996,61.560792022920076
48,240000,270.02561249999997,45.2238830015095
49,245000,264.69298749999996,50.59393395485244
50,250000,264.78717499999993,69.33720989767599
51,255000,277.8648999999999,55.47227232131384
52,260000,282.58741249999997,58.00882256854745
53,265000,291.1204375,51.75118356326954
54,270000,309.0541375,61.07858728967927
55,275000,273.2852,61.497688512384364
56,280000,298.0944125,51.22944235723214
57,285000,280.85767500000003,61.733186704463314
58,290000,286.01178749999997,40.012351036607676
59,295000,277.72804999999994,53.72586020173387
60,300000,259.8966625,66.3668147858116
61,305000,285.1516125,63.46243699605279
62,310000,245.04446249999992,70.1924254795022
63,315000,290.3751625,73.97715822144339
64,320000,288.64604999999995,76.13502480435665
65,325000,217.75756249999998,70.63591017419341
66,330000,241.67951249999996,67.7671738744816
67,335000,287.83553749999993,55.187815055514925
68,340000,246.55843749999997,62.967954927331654
69,345000,236.2296,67.04376571125947
70,350000,234.23952499999996,64.25547462638399
71,355000,231.02976249999995,70.88357170470087
72,360000,248.50113749999994,66.28225881011993
73,365000,263.7289125,76.14388755705686
74,370000,256.02265,76.28523832184868
75,375000,263.547625,83.91196353852429
76,380000,236.5699875,73.05026505545153
77,385000,250.783,75.05920273773899
78,390000,257.54315,70.59167454396625
79,395000,287.71483749999993,75.35892828566645
80,400000,264.12581249999994,61.091267252717635
81,405000,220.64939999999996,54.89596644690757
82,410000,260.117125,64.5901096609661
83,415000,214.96604999999997,60.64603091292333
84,420000,218.70227500000001,58.370181856936824
85,425000,226.68824999999993,54.713369472186606
86,430000,222.25742499999996,59.92330954797036
87,435000,207.35352499999996,51.162281156195775
88,440000,196.48101249999996,44.55599121775566
89,445000,159.7740375,32.63489069081921
90,450000,184.83225,41.0284738063092
91,455000,179.45668749999993,38.41100529160516
92,460000,210.0968625,48.79124616686347
93,465000,194.63137500000002,41.38558028034191
94,470000,159.29906249999996,27.964382410585586
95,475000,179.76265,40.33963316108924
96,480000,176.1610125,33.38854412617401
97,485000,196.77086249999994,41.916837675440384
98,490000,189.37247499999995,33.830641327417595
99,495000,221.63137499999996,43.31405602886755
100,500000,259.97452499999997,44.25865501824899
101,505000,267.444775,55.51690000896687
102,510000,283.06217499999997,60.61708955366363
103,515000,277.902525,66.13676091062652
104,520000,260.62037499999997,64.72636443750628
105,525000,285.11053749999996,59.69148304805904
106,530000,206.82638749999998,61.28242819874405
107,535000,219.21949999999998,59.26496796696174
108,540000,288.2100875,58.45697783099097
109,545000,274.4928499999999,64.1107385481559
110,550000,289.507075,58.613988842580284
111,555000,296.0541375,64.4633435790971
112,560000,274.99812499999996,61.27246300554293
113,565000,309.47435,54.91580905334775
114,570000,315.2834375,61.70795494539558
115,575000,260.67358749999994,63.94277304176345
116,580000,235.46158749999998,68.2946702770097
117,585000,277.6374375,72.39294904706169
118,590000,234.17699999999996,62.652892615534924
119,595000,263.25408749999997,74.45966867200976
120,600000,275.5378625,88.20902261182935
121,605000,253.01843749999998,79.93307420398155
122,610000,244.30338749999999,77.39480560135623
123,615000,310.70447499999995,85.15421061909903
124,620000,307.17924999999997,77.19610658940321
